,date,user_id,username,tweet
1584,2022-02-14 09:11:11,1263507717525655552,zaf_tan,"I can truly understand the concern brought up by  the security side that handle TWICE should be aware that proper Covid measure must be put in place to ensure the safety of the idol. For this, i really cannot accept the mask to be worn in this manner"
1583,2022-02-14 09:12:34,778418,mintea,"""What little is known about long COVID in children and teenagers suggests that it can be just as disabling as it is in adults. However, there are many fewer studies in teens than in adults — and even fewer in children under the age of 11. ""  "
1582,2022-02-14 09:15:11,1263507717525655552,zaf_tan,To :   please ensure the people working with TWICE have proper COVID Measure Training. This is truly unacceptable  
1581,2022-02-14 09:17:05,3642321,kosherjellyfish,My mother...who was supposed to take a picture of her negative covid strip with her IC.... Threw away the covid strip ALONG WITH HER IC down the rubbish chute
1580,2022-02-14 09:18:21,238472964,shineemywangjas,Eh cb la my cough from my covid times needs to fucking go
1579,2022-02-14 09:22:38,1215666540755861504,hurtfulknife,if i have covid i better test positive by tonight or tomorrow morning bc i dont wanna go to school with covid bruh
1578,2022-02-14 09:27:01,2558251153,eu7in,valorant gave me covid
1577,2022-02-14 09:27:10,10872822,sehof,"After sealing borders for two years, Taiwan may have to consider living with Covid-19 – The Straits Times  "
1576,2022-02-14 09:30:00,2426807064,STopinion,Three Cs for Singapore's universities to thrive in a post-Covid-19 world  
1575,2022-02-14 09:31:01,34565395,thenewpaper,Why are children hit harder by the Omicron variant of Covid-19?  
1574,2022-02-14 09:32:01,2809819734,MustShareNews,Thai health authorities urged couples to mask up and avoid face-to-face sex positions during Valentine's Day to protect against Covid-19. People are also advised to do ART tests before meeting their dates.     
1573,2022-02-14 09:39:13,614112575,Syerida,Britain's new COVID-19 travel rules have come into effect. Testing has been scrapped for fully vaccinated arrivals. Self-isolation for unvaccinated visitors has also been dropped. But those who are... Posted via Webtalk  
1572,2022-02-14 09:41:52,27812907,nunaforsuga,"One of the hardest things I've done so far - doing ART for the LO. 😔😔😔 Pls heal, my poor heart ❤️ And really f*ck you Covid"
1571,2022-02-14 09:41:58,1181472344,BusinessTimes,Hong Kong's Lam says fifth Covid wave has 'overwhelmed' city's capacity    
1570,2022-02-14 09:43:32,489047567,MohdIzharSG,"A sub-variant of omicron, known as BA.2, is spreading rapidly in South Africa and may cause a second surge of infections, according to one of the country’s top scientists   via "
1569,2022-02-14 09:44:50,33817725,loveyfaith,"  Selamat Pagi, Hari ini WFO. Never WFH eversince covid started, not that lucky 💜💜💜 I vote for #BTSARMY as the #BestFanARMY at the 2022 #iHeartAwards   "
1568,2022-02-14 09:45:00,41085467,TODAYonline,Vietnam to end Covid curbs on international flights from Feb 15    
1567,2022-02-14 09:46:39,840009057977085952,riiqing, ohno... hope she gets well soon!!! 😭😭😭 covid is really terrible towards kids
1566,2022-02-14 09:50:20,27812907,nunaforsuga," Sigh she doesn't have Covid but on LOA cos she was a close contact. I have to swab her for her to return to sch, if not I cannot work. Really at a dilemma but no choice."
1565,2022-02-14 10:04:02,3022231003,ferris_faria,And the first nursing home I need to send my patient to...is having a covid outbreak......
1564,2022-02-14 10:06:28,363494868,ArvinTunas,"We are 2+ years in this pandemic/endemic Covid-19 situation, if you have symptoms please stay at home and do your own test. It just creates unnecessary risk on already high risk environment."
1563,2022-02-14 10:10:49,19013879,asiaonecom,Hong Kong leader says fifth Covid-19 wave has 'overwhelmed' city's capacity    
1562,2022-02-14 10:11:00,220971123,Qryptal,COVID 'Proof of Recovery' – How secure QR codes play a pivotal role.  How secure QR codes play a pivotal role Netherlands and EU start accepting COVID recovery proof for travel   
1561,2022-02-14 10:15:00,41085467,TODAYonline,"Hong Kong reports 1,347 Covid cases as healthcare system overwhelmed    "
1560,2022-02-14 10:19:45,261732825,Nivlacart, WHOT!!! YOU GOT COVID?!
1559,2022-02-14 10:20:25,27378369,Chinesepop,"Comment: Easing Covid-19 restrictions in S'pore should be done sooner, not later  "
1558,2022-02-14 10:23:52,1110086231629561856,wifeathr,"I called this as reward for 3rd anniversary, covid survivor for the 2nd time &amp; pill for keep going enoxaparin injections. Nom nom 👻😂  "
1557,2022-02-14 10:31:24,60307832,iekmayo,(1/?) a thread on my journey with Covid.   I tested positive on 9 Feb. 🥺
1556,2022-02-14 10:32:18,60307832,iekmayo,"(2/?) On 9 Feb morning, I woke up with a very, very mild itchy throat and immediately thought to test for Covid. The ART test showed negative.   I didn’t have Covid! It was probably staying up late and snacking too much during CNY period.. Or so I thought."
1555,2022-02-14 10:34:06,38400130,ChannelNewsAsia,Hong Kong leader says fifth COVID-19 wave has 'overwhelmed' city's capacity    
1554,2022-02-14 10:35:03,1131352537,STForeignDesk,Covid-19 pandemic: What's next for the world?  
1553,2022-02-14 10:35:06,1131352537,STForeignDesk,New Zealand police blast use of Barry Manilow songs to clear Covid-19 protesters  
1552,2022-02-14 10:42:05,1438476544108728323,ssyfqoh,Not me hyping  her for covid Isolation recovery facility 🤣🤣🤣🤣  
1551,2022-02-14 10:45:02,904943224116002816,stvisuals1,The ongoing pandemic has seen safe distancing stickers become one of the most public representations of Covid-19 via    
1550,2022-02-14 10:51:48,91721319,laevo,Maybe we should not fight nature and just let everyone get covid.
1549,2022-02-14 10:56:33,37874853,straits_times,New Covid-19 treatment facility for children and elderly to help hospitals manage amid Omicron wave  
1548,2022-02-14 10:58:02,27378369,Chinesepop,Report: Malaysians stranded in Manila after Philippines rejects MySejahtera Covid vaccination certs   via 
1547,2022-02-14 11:01:24,27378369,Chinesepop,Report: Malaysians stranded in Manila after Philippines rejects MySejahtera Covid vaccination certs | Malay Mail  
1546,2022-02-14 11:03:41,1370363789481156609,xiaojundesuu,there's now 2 covid positive case in my house ded
1545,2022-02-14 11:07:31,27378369,Chinesepop,Why are children hit harder by the Omicron variant of Covid-19?  
1544,2022-02-14 11:07:53,27378369,Chinesepop,"Antibodies more potent after third Covid-19 jab, or after vaccinated person gets infected: Study  "
1543,2022-02-14 11:10:18,60307832,iekmayo,"(3/?) By afternoon on the same day, I read on instagram about how a doctor detected Covid early by swabbing both throat and nose with the ART self test kit. Decided to test this out just to be completely sure I don’t pass the virus around..  It tested positive this time. 😞"
1542,2022-02-14 11:12:09,60307832,iekmayo,"(7/?) 13 Feb: heard about a Covid-19 reveal livestream and thought that was funny. FaceTimed with a friend who was also C+ to test together.  We were both, still, positive. 🥲  "
1541,2022-02-14 11:14:04,27378369,Chinesepop,"After sealing borders for two years, Taiwan may have to consider living with Covid-19  "
1540,2022-02-14 11:21:29,886374620,lizalinwsj,Happy Valentines Day ❤️ made with covid test tubes from our hotel’s  testing team. The volunteers have been nothing short of amazing. Really brought a smile to faces as we get past the mid point of covering the #Beijing2022WinterOlympics  
1539,2022-02-14 11:21:32,147159769,renewableworks,Covid perspective: US Hospitalizations still high  
1538,2022-02-14 11:25:16,886374620,lizalinwsj, It was indeed! She was so apologetic that the hotel couldn’t bring in fresh flowers for the ladies cos of covid control too. Such a wonderful thought
1537,2022-02-14 11:29:05,37874853,straits_times,Novavax Covid-19 vaccine approved for those aged 18 and above; to arrive in the next few months  
1536,2022-02-14 11:29:44,147159769,renewableworks,Covid excess mortality mostly negative in EU while US late reporting.... Russia highest and last report Dec31  
1535,2022-02-14 11:30:20,10872822,sehof,Novavax Covid-19 vaccine approved by Singapore regulator for those aged 18 and above; to arrive in the next few months – The Straits Times  
1534,2022-02-14 11:32:27,1341758169140248576,CYL0117,"Omicron BA.2 sub-variant detected in Sg. As I'm Mask mandate for 24 months,I didn't infected. My housemate has positive result yesterday as I tested negative though not so feeling well,  I can still work.COVID is nearly 100% survivable so I'll wear double masks.#ScienceValentines  "
1533,2022-02-14 11:34:04,34565395,thenewpaper,Novavax Covid-19 vaccine approved for those aged 18 and above; to arrive in the next few months  
1532,2022-02-14 11:35:33,1131352537,STForeignDesk,Protest convoy against Covid-19 vaccine pass heads for banned Brussels rally  
1531,2022-02-14 11:40:11,1067235210205360128,ISASNus,"In our latest episode of the South Asia Outlook series,  interviews  on the Maldives' internal politics, geopolitical dilemma, COVID-19, environmental concerns, Islamic radicalisation and more. To listen, please click on the link below:    "
1530,2022-02-14 11:40:46,19013879,asiaonecom,Why are more children getting Covid-19?    
1529,2022-02-14 11:47:10,19013879,asiaonecom,Covid-19 vaccine Novavax approved for those aged 18 and above    
1528,2022-02-14 11:53:22,1619325942,MothershipSG,Novavax non-mRNA Covid-19 vaccine allowed to be used in S'pore    
1527,2022-02-14 11:53:37,166998471,lightofoasis,"Day 3 of covid. Fever is no more! YAY! Sore throat is no more too! Yay! But somehow my voice changed and I started sneezing a lot. Lol! Not sure is that’s the side effect from PCR ? 🤔 anyway, still positive… 😓"
1526,2022-02-14 11:56:29,1062759976538562560,snowflowerpb,Wth just opened my IG &amp; there are abt 5 ppl I know who r covid positive lol
1525,2022-02-14 11:56:41,3236505228,Gokul_Sahni,"“India is a tried and examined pal that’s all the time there for us. It is not only the present monetary package deal. When COVID-19 hit us, India was the primary on the scene with 500,000 vaccines.”  Sri Lanka-India ties at high point: G.L. Peiris  "
1524,2022-02-14 12:01:23,75999558,doggieshaman,"   We've been out of UCL for a while and UEL for the last season, COVID year with an empty stadium.. Only a real billionaire owner can sanction that kind of spending, and still sanction the club tearing up contracts with huge payouts.."
1523,2022-02-14 12:08:34,34565395,thenewpaper,"New Covid-19 treatment facility for children, elderly to help hospitals manage amid Omicron wave  "
1522,2022-02-14 12:08:35,34565395,thenewpaper,New Zealand police blast use of Barry Manilow songs to clear Covid-19 protesters  
1521,2022-02-14 12:08:57,44290654,yperic,Novavax Covid-19 vaccine approved for those aged 18 and above in Singapore  
1520,2022-02-14 12:19:12,438296640,GBendiksen,"When a 4 day trip from Singapore to Bangkok requires no less than 10 covid tests, you don’t need a degree to understand why those Singapore Airlines planes are still empty… 🤷‍♂️   "
1519,2022-02-14 12:32:29,1444308207422242825,betterthaaangz,just tested positive for covid 🥲
1518,2022-02-14 12:40:03,1131352537,STForeignDesk,15 travellers from Malaysia stranded at Manila airport over Covid-19 vaccine pass  
1517,2022-02-14 12:42:21,1619325942,MothershipSG,New Covid-19 Treatment Facility at Expo has 600 beds for children &amp; their caregivers    
1516,2022-02-14 12:48:11,1069884386009444354,heyitssanjee,Istg if I kenna covid during my bday I will unalive myself
1515,2022-02-14 12:49:43,1244094441507307523,JobDSethaRam,"Anybody notice, most of the people getting Covid-19 Positive after booster shot. 🤔"
1514,2022-02-14 12:52:14,200899803,raygondra, Got covid virus on the flowers?
1513,2022-02-14 12:54:24,14081775,AskRealtorMani,"Covid-19 pandemic: What's next for the world?  February 14, 2022 10:04 AMOmicron may not be the last variant we contend with, experts warn.     "
1512,2022-02-14 12:54:25,14081775,AskRealtorMani,"Protest convoy against Covid-19 vaccine pass heads for banned Brussels rally  February 14, 2022 11:04 AMAbout 1,300 vehicles from across France had arrived near the French border town of Lille by late Sunday.     "
1511,2022-02-14 12:58:19,1487366254310486017,vynylrecords, FR  WTF 🗿 originally this mod was spsed to be us gg on an overseas trip to film a documentary under a week but covid happened 🗿 so my lecturer's friend...aka the head of the company...briefed us on the concept and that mod became us pitching ideas and writing scripts for it 🗿
1510,2022-02-14 13:00:16,1297513364793569281,jantan241,Singapore needs to treat COVID as endemic and move on already.   
